avg_roundtrp_lat(ms),rps,timestamp,avg_exec_lat(ns),hits,misses,miss_diff,hits_diff,avg_exec_lat(ms)
16.675150788413656,190,1645310454497940.2,738.9473684210526,48343.094736842104,85.0,0.0,1.0,0.7389473684210524
12.448126459371691,190,1645310455486520.0,740.5578947368421,48532.83157894737,85.0,0.0,1.0,0.7405578947368419
13.521871799205304,199,1645310456495830.2,708.0201005025126,48727.502512562816,85.0,0.0,1.0,0.7080201005025117
13.392183875189499,188,1645310457502878.5,706.2804232804233,48921.46560846561,85.0,0.0,1.0,0.706280423280423
14.720511962169487,190,1645310458488137.2,709.2804232804233,49110.391534391536,85.0,0.0,1.0,0.7092804232804225
13.750696573594604,198,1645310459494728.5,715.3181818181819,49304.020202020205,85.0,0.0,1.0,0.7153181818181816
16.667979862167435,187,1645310460499941.2,719.6310160427807,49496.48128342246,85.0,0.0,1.0,0.7196310160427805
13.203973009391726,192,1645310461492775.5,703.8144329896908,49686.79381443299,85.0,0.0,1.0,0.7038144329896899
13.866632581726284,197,1645310462493605.5,776.704081632653,49881.4081632653,85.57142857142857,0.01020408163265306,0.9897959183673469,0.7767040816326529
14.323150684786816,193,1645310463486690.8,704.6062176165804,50074.39896373057,87.0,0.0,1.0,0.7046062176165806
17.439410293291353,198,1645310464493705.8,721.3045685279188,50269.700507614216,87.0,0.0,1.0,0.7213045685279182
17.512775643561515,195,1645310465495019.2,763.7794871794872,50465.32307692308,87.48205128205129,0.005128205128205128,0.9948717948717949,0.7637794871794874
14.24286010723304,203,1645310466499884.5,709.4313725490196,50664.00490196078,88.0,0.0,1.0,0.709431372549019
14.303701347071371,194,1645310467493786.8,716.989847715736,50864.51269035533,88.0,0.0,1.0,0.7169898477157363
16.1300070749055,217,1645310468497053.2,708.4485981308411,51069.995327102806,88.0,0.0,1.0,0.7084485981308407
19.066615283850638,201,1645310469524625.2,740.0947867298578,51282.824644549764,88.0,0.0,1.0,0.7400947867298575
16.829922316284048,218,1645310470517980.0,737.9086538461538,51492.028846153844,88.0,0.0,1.0,0.7379086538461537
16.385943337809294,220,1645310471508220.2,716.9954337899543,51705.48401826484,88.0,0.0,1.0,0.716995433789954
13.84577627018602,220,1645310472509373.8,734.1081081081081,51926.08108108108,88.0,0.0,1.0,0.7341081081081088
14.097987544601379,230,1645310473495758.5,808.5438596491229,52150.978070175435,88.0,0.0,1.0,0.8085438596491226
17.56190494537198,240,1645310474511459.2,764.6099585062241,52385.730290456435,88.0,0.0,1.0,0.7646099585062232
19.82086034900939,223,1645310475508030.8,726.1637168141593,52619.13274336283,88.0,0.0,1.0,0.7261637168141591
15.048374391998008,257,1645310476490901.8,729.8932806324111,52858.66798418972,88.0,0.0,1.0,0.7298932806324108
17.161188841485735,251,1645310477499947.0,728.640625,53113.05078125,88.0,0.0,1.0,0.7286406250000002
21.10327338719239,260,1645310478489595.8,786.4124513618677,53369.525291828795,88.40466926070039,0.007782101167315175,0.9922178988326849,0.7864124513618675
19.028433280075493,284,1645310479491842.8,708.4609929078014,53637.09574468085,90.0,0.0,1.0,0.7084609929078006
19.131860939119683,288,1645310480509992.5,765.6319444444445,53921.50347222222,90.85069444444444,0.003472222222222222,0.9965277777777778,0.765631944444444
17.491291786820906,296,1645310481506763.5,723.5415282392026,54215.558139534885,91.0,0.0,1.0,0.7235415282392024
17.699621849112795,308,1645310482501700.5,732.567213114754,54518.659016393445,91.0,0.0,1.0,0.732567213114754
20.5101201680169,329,1645310483508560.0,805.1807228915662,54833.62951807229,94.48192771084338,0.012048192771084338,0.9879518072289156,0.8051807228915664
18.69624495930247,335,1645310484500340.8,744.1636363636363,55164.2696969697,95.0,0.0,1.0,0.7441636363636362
26.328539943514283,340,1645310485503373.2,842.3217391304348,55498.034782608695,98.89855072463769,0.014492753623188406,0.9855072463768116,0.842321739130435
22.541749850102768,373,1645310486517510.0,726.8804347826087,55853.475543478264,100.0,0.0,1.0,0.7268804347826084
27.698308687890577,371,1645310487515283.0,767.7061994609164,56223.08894878706,100.0,0.0,1.0,0.7677061994609164
23.547727367066653,379,1645310488496707.0,746.8894736842105,56598.415789473685,100.0,0.0,1.0,0.7468894736842104
34.62102999527649,389,1645310489492155.2,846.4061696658098,56979.88946015424,103.426735218509,0.010282776349614395,0.9897172236503856,0.84640616966581
45.60997056916366,398,1645310490518744.0,906.76,57369.7325,108.62,0.0175,0.9825,0.9067599999999996
28.904983483721637,437,1645310491523367.2,749.1972789115646,57787.41723356009,111.0,0.0,1.0,0.7491972789115653
28.673157040524462,433,1645310492514797.2,760.5303738317757,58221.77570093458,111.0,0.0,1.0,0.7605303738317755
23.109799278618418,463,1645310493497062.0,759.6217948717949,58669.3952991453,111.0,0.0,1.0,0.7596217948717946
34.85807703387842,460,1645310494483849.0,776.6805251641138,59132.33041575492,111.0,0.0,1.0,0.7766805251641137
57.00791869257328,464,1645310495515597.8,859.1630434782609,59589.62608695652,112.81739130434782,0.008695652173913044,0.991304347826087,0.8591630434782609
50.02096587090871,435,1645310496523234.8,792.1791383219954,60037.82993197279,115.0,0.0,1.0,0.7921791383219964
41.368913960202484,465,1645310497503535.5,781.6100628930818,60496.74842767296,115.0,0.0,1.0,0.7816100628930819
33.78806173125634,523,1645310498496451.2,781.8307086614174,60989.0531496063,115.0,0.0,1.0,0.7818307086614183
43.14902139274695,491,1645310499514921.0,784.7081632653061,61488.340816326534,115.0,0.0,1.0,0.784708163265306
59.683986410307334,482,1645310500508041.0,831.922290388548,61977.912065439676,115.0,0.0,1.0,0.8319222903885488
44.32359723078828,465,1645310501497274.8,807.5515021459228,62455.1652360515,115.0,0.0,1.0,0.807551502145923
66.92383330166005,502,1645310502500182.5,839.2204408817636,62938.20240480962,115.0,0.0,1.0,0.8392204408817648
65.73376167117793,443,1645310503528832.5,855.2407002188183,63416.55361050328,115.0,0.0,1.0,0.8552407002188187
40.269969028856394,543,1645310504516610.2,775.8965517241379,63904.96551724138,115.0,0.0,1.0,0.7758965517241377
51.71056589288983,457,1645310505511465.2,832.5527950310559,64407.848861283645,115.05797101449275,0.004140786749482402,1.0020703933747412,0.832552795031056
46.02077382529009,154,1645310506174560.8,795.0387096774193,64724.61935483871,117.0,0.0,0.9806451612903225,0.7950387096774192
283.15718853914245,479,1645310507516548.2,867.656455142232,65031.004376367615,117.0,0.0,1.0,0.8676564551422317
64.99566735359934,396,1645310508528731.5,820.0951276102088,65474.76798143851,117.0,0.0,1.0,0.820095127610209
50.62181834352598,497,1645310509501388.0,802.4815618221259,65920.91106290673,117.0,0.0,1.0,0.8024815618221255
46.910954915801995,456,1645310510473179.5,799.5570175438596,66379.16885964913,117.0,0.0,1.0,0.7995570175438595
49.46585489747425,450,1645310511509412.2,777.9911504424779,66833.21460176991,117.0,0.0,1.0,0.7779911504424782
46.42119644139352,430,1645310512501338.5,749.415313225058,67274.58932714617,117.0,0.0,1.0,0.7494153132250571
39.35962913306323,435,1645310513481188.8,814.325,67710.28181818181,117.0,0.0,1.0,0.8143250000000003
40.98111152826008,426,1645310514492539.8,797.9722222222222,68146.29166666667,117.0,0.0,1.0,0.7979722222222217
58.475485489171895,366,1645310515514241.0,825.911227154047,68554.23759791123,117.0,0.0,1.0,0.8259112271540467
33.199292387922895,425,1645310516512224.5,775.1330049261084,68947.8842364532,117.0,0.0,1.0,0.7751330049261089
24.048948828060407,396,1645310517512159.2,766.1105651105651,69354.13267813268,117.0,0.0,1.0024570024570025,0.766110565110565
26.6312625687713,389,1645310518502626.0,774.9054054054054,69742.66756756757,117.0,0.0,0.9972972972972973,0.7749054054054064
23.68790220707596,379,1645310519502632.5,757.0130548302872,70119.00522193211,117.0,0.0,1.0,0.7570130548302871
19.31077617280873,363,1645310520504889.0,737.200557103064,70489.70473537604,117.0,0.0,1.0,0.7372005571030639
23.092441988410428,336,1645310521483754.2,755.9050445103858,70837.86053412463,117.0,0.0,1.0,0.7559050445103856
21.637414465308773,333,1645310522511037.8,781.096866096866,71182.03133903134,117.0,0.0,1.0,0.7810968660968655
23.54973292167415,320,1645310523515080.8,758.9030100334448,71507.01672240802,117.0,0.0,1.0,0.758903010033444
16.024734833211237,308,1645310524488597.5,748.5677419354839,71811.07096774194,117.0,0.0,1.0,0.7485677419354844
20.56984060133497,294,1645310525505523.2,750.8712871287129,72117.97029702971,117.0,0.0,1.0,0.750871287128713
20.857990562488528,279,1645310526505083.5,743.0848708487085,72404.80073800738,117.0,0.0,1.0,0.7430848708487081
16.922225820069965,275,1645310527493866.5,722.7230215827338,72679.1834532374,117.0,0.0,1.0,0.7227230215827334
15.022444615817882,275,1645310528495334.2,705.0073800738007,72953.46494464944,117.0,0.0,1.0,0.7050073800738009
18.212250901408765,247,1645310529512050.5,733.5236220472441,73216.3031496063,117.0,0.0,1.0,0.7335236220472443
16.616800101945245,247,1645310530513014.0,816.2,73465.54693877551,117.0,0.0,1.0,0.8161999999999998
12.969017049975015,242,1645310531504022.5,704.1715481171548,73707.51046025104,117.0,0.0,1.0,0.7041715481171552
16.50787835903794,227,1645310532488991.8,756.1754385964912,73941.14912280702,117.0,0.0,1.0,0.7561754385964908
18.853289448220202,235,1645310533504609.2,770.5,74172.34188034188,117.0,0.0,1.0,0.7704999999999996
13.401965447274302,218,1645310534511543.2,743.324200913242,74398.5296803653,117.0,0.0,1.0,0.7433242009132417
13.233016431547219,216,1645310535498623.5,702.3888888888889,74615.86574074074,117.0,0.0,1.0,0.7023888888888883
16.804693403014323,217,1645310536501734.5,770.2777777777778,74832.31944444444,117.0,0.0,1.0,0.7702777777777776
16.32967023388593,211,1645310537514273.8,734.1895734597157,75045.49763033175,117.0,0.0,1.0,0.734189573459716
11.794370886054821,200,1645310538497288.2,769.655,75250.965,117.0,0.0,1.0,0.7696549999999995
